eventID	assertionID	assertionType	assertionTypeIRI	assertionValue	assertionValueIRI	assertionValueNumeric	assertionUnit	assertionUnitIRI	assertionProtocols	assertionProtocolID
BROKE_WEST_RMT_077	BROKE_WEST_RMT_077_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_078	BROKE_WEST_RMT_078_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_079	BROKE_WEST_RMT_079_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_080	BROKE_WEST_RMT_080_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_081	BROKE_WEST_RMT_081_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_082	BROKE_WEST_RMT_082_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_083	BROKE_WEST_RMT_083_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_084	BROKE_WEST_RMT_084_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_085	BROKE_WEST_RMT_085_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_086	BROKE_WEST_RMT_086_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_087	BROKE_WEST_RMT_087_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_088	BROKE_WEST_RMT_088_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_089	BROKE_WEST_RMT_089_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_090	BROKE_WEST_RMT_090_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_091	BROKE_WEST_RMT_091_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_092	BROKE_WEST_RMT_092_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_093	BROKE_WEST_RMT_093_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_094	BROKE_WEST_RMT_094_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_095	BROKE_WEST_RMT_095_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_096	BROKE_WEST_RMT_096_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_097	BROKE_WEST_RMT_097_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_098	BROKE_WEST_RMT_098_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_099	BROKE_WEST_RMT_099_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_100	BROKE_WEST_RMT_100_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_101	BROKE_WEST_RMT_101_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_102	BROKE_WEST_RMT_102_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_103	BROKE_WEST_RMT_103_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_104	BROKE_WEST_RMT_104_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_105	BROKE_WEST_RMT_105_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_106	BROKE_WEST_RMT_106_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_107	BROKE_WEST_RMT_107_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_108	BROKE_WEST_RMT_108_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_109	BROKE_WEST_RMT_109_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_110	BROKE_WEST_RMT_110_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_111	BROKE_WEST_RMT_111_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_112	BROKE_WEST_RMT_112_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_113	BROKE_WEST_RMT_113_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_114	BROKE_WEST_RMT_114_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_115	BROKE_WEST_RMT_115_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_116	BROKE_WEST_RMT_116_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_117	BROKE_WEST_RMT_117_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_118	BROKE_WEST_RMT_118_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_119	BROKE_WEST_RMT_119_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_120	BROKE_WEST_RMT_120_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_121	BROKE_WEST_RMT_121_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_122	BROKE_WEST_RMT_122_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_123	BROKE_WEST_RMT_123_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_124	BROKE_WEST_RMT_124_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_125	BROKE_WEST_RMT_125_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_001	BROKE_WEST_RMT_001_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_002	BROKE_WEST_RMT_002_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_003	BROKE_WEST_RMT_003_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_004	BROKE_WEST_RMT_004_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_005	BROKE_WEST_RMT_005_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_006	BROKE_WEST_RMT_006_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_007	BROKE_WEST_RMT_007_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_008	BROKE_WEST_RMT_008_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_009	BROKE_WEST_RMT_009_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_010	BROKE_WEST_RMT_010_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_011	BROKE_WEST_RMT_011_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_012	BROKE_WEST_RMT_012_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_013	BROKE_WEST_RMT_013_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_014	BROKE_WEST_RMT_014_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_015	BROKE_WEST_RMT_015_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_016	BROKE_WEST_RMT_016_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_017	BROKE_WEST_RMT_017_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_018	BROKE_WEST_RMT_018_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_019	BROKE_WEST_RMT_019_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_020	BROKE_WEST_RMT_020_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_021	BROKE_WEST_RMT_021_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_022	BROKE_WEST_RMT_022_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_023	BROKE_WEST_RMT_023_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_024	BROKE_WEST_RMT_024_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_025	BROKE_WEST_RMT_025_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_026	BROKE_WEST_RMT_026_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_027	BROKE_WEST_RMT_027_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_028	BROKE_WEST_RMT_028_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_029	BROKE_WEST_RMT_029_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_030	BROKE_WEST_RMT_030_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_031	BROKE_WEST_RMT_031_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_032	BROKE_WEST_RMT_032_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_033	BROKE_WEST_RMT_033_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_034	BROKE_WEST_RMT_034_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_035	BROKE_WEST_RMT_035_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_036	BROKE_WEST_RMT_036_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_037	BROKE_WEST_RMT_037_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_038	BROKE_WEST_RMT_038_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_039	BROKE_WEST_RMT_039_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_040	BROKE_WEST_RMT_040_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_041	BROKE_WEST_RMT_041_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_042	BROKE_WEST_RMT_042_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_043	BROKE_WEST_RMT_043_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_044	BROKE_WEST_RMT_044_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_045	BROKE_WEST_RMT_045_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_046	BROKE_WEST_RMT_046_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_047	BROKE_WEST_RMT_047_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_048	BROKE_WEST_RMT_048_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_049	BROKE_WEST_RMT_049_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_050	BROKE_WEST_RMT_050_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_051	BROKE_WEST_RMT_051_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_052	BROKE_WEST_RMT_052_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_053	BROKE_WEST_RMT_053_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_054	BROKE_WEST_RMT_054_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_055	BROKE_WEST_RMT_055_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_056	BROKE_WEST_RMT_056_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_057	BROKE_WEST_RMT_057_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_058	BROKE_WEST_RMT_058_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_059	BROKE_WEST_RMT_059_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_060	BROKE_WEST_RMT_060_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_061	BROKE_WEST_RMT_061_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_062	BROKE_WEST_RMT_062_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_063	BROKE_WEST_RMT_063_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_064	BROKE_WEST_RMT_064_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_065	BROKE_WEST_RMT_065_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_066	BROKE_WEST_RMT_066_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_067	BROKE_WEST_RMT_067_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_068	BROKE_WEST_RMT_068_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
BROKE_WEST_RMT_069	BROKE_WEST_RMT_069_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Routine						
BROKE_WEST_RMT_070	BROKE_WEST_RMT_070_Sampling method	Sampling method	http://vocab.nerc.ac.uk/collection/P01/current/DSSPMT01/	RMT_Target						
