materialEntityID	eventID	materialCategory	materialEntityType	collectedBy	collectedByID	preparations	disposition	materialEntityRemarks	evidenceForOccurrenceID	derivedFromMaterialEntityID	derivationType	verbatimIdentification	identifiedBy	identifiedByID	identificationRemarks	taxonID	scientificName	taxonRank
AAV3FF_00401	BROKE_WEST_RMT_116_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_116_RMT8_217697_Postmeta			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00402	BROKE_WEST_RMT_116_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_116_RMT8_217697_Postmeta			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00403	BROKE_WEST_RMT_116_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_116_RMT8_217697_Postmeta			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00404	BROKE_WEST_RMT_116_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_116_RMT8_217697_Postmeta			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00405	BROKE_WEST_RMT_116_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_116_RMT8_217697_Postmeta			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00406	BROKE_WEST_RMT_116_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_116_RMT8_217697_Larvae			Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00407	BROKE_WEST_RMT_116_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_116_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00408	BROKE_WEST_RMT_116_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_116_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00409	BROKE_WEST_RMT_116_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_116_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00410	BROKE_WEST_RMT_116_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_116_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00411	BROKE_WEST_RMT_116_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_116_RMT8_234552			Bathydraco sp.	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	closely resembles bathydraco antarcticus according to kellerman	urn:lsid:marinespecies.org:taxname:234552	Bathydraco	Genus
AAV3FF_00412	BROKE_WEST_RMT_116_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554							Electrona antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:217697	Electrona antarctica	Species
AAV3FF_00413	BROKE_WEST_RMT_116_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554							Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00414	BROKE_WEST_RMT_116_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554							Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00415	BROKE_WEST_RMT_116_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554							Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00416	BROKE_WEST_RMT_116_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554							Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00417	BROKE_WEST_RMT_116_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554							Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FP_00028	BROKE_WEST_RMT_116_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_116_RMT8_1				Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:1	Biota	Superdomain
AAV3FP_00029	BROKE_WEST_RMT_116_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_116_RMT8_1				Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:1	Biota	Superdomain
AAV3FP_00030	BROKE_WEST_RMT_116_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_116_RMT8_1				Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:1	Biota	Superdomain
AAV3FF_00418	BROKE_WEST_RMT_117_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_117_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00419	BROKE_WEST_RMT_118_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_118_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00420	BROKE_WEST_RMT_122_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_122_RMT8_234834			Cygnodraco mawsoni	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234834	Cygnodraco mawsoni	Species
AAV3FF_00421	BROKE_WEST_RMT_125_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554				BROKE_WEST_RMT_125_RMT8_1621601			Pagetopsis maculatus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:1621601	Pagetopsis maculatus	Species
AAV3FF_00005	BROKE_WEST_RMT_011_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00006	BROKE_WEST_RMT_011_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_011_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00007	BROKE_WEST_RMT_011_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_011_RMT8_234695			Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00008	BROKE_WEST_RMT_017_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00009	BROKE_WEST_RMT_017_RMT1	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection					Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234695	Notolepis coatsi	Species
AAV3FF_00012	BROKE_WEST_RMT_020_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_020_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00013	BROKE_WEST_RMT_021_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Ethanol	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_021_RMT8_1621601			Pagetopsis maculatus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:1621601	Pagetopsis maculatus	Species
AAV3FF_00014	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00015	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00016	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00017	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00018	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00019	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00020	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00021	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00022	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00023	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00024	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00025	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00026	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00027	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00028	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00030	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00031	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00032	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00033	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00034	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00035	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00036	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00037	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00038	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00039	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00040	BROKE_WEST_RMT_022_RMT8	preserved	whole organism	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721			Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
