materialEntityID	assertionID	assertionType	assertionTypeIRI	assertionValue	assertionValueIRI	assertionValueNumeric	assertionUnit	assertionUnitIRI
AAV3FF_00415	AAV3FF_00415_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00416	AAV3FF_00416_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00417	AAV3FF_00417_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FP_00028	AAV3FP_00028_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FP_00029	AAV3FP_00029_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FP_00030	AAV3FP_00030_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00418	AAV3FF_00418_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00419	AAV3FF_00419_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00420	AAV3FF_00420_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00421	AAV3FF_00421_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00005	AAV3FF_00005_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00006	AAV3FF_00006_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00007	AAV3FF_00007_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00008	AAV3FF_00008_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00009	AAV3FF_00009_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00012	AAV3FF_00012_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00013	AAV3FF_00013_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00014	AAV3FF_00014_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00015	AAV3FF_00015_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00016	AAV3FF_00016_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00017	AAV3FF_00017_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00018	AAV3FF_00018_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00019	AAV3FF_00019_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00020	AAV3FF_00020_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00021	AAV3FF_00021_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00022	AAV3FF_00022_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00023	AAV3FF_00023_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00024	AAV3FF_00024_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00025	AAV3FF_00025_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00026	AAV3FF_00026_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00027	AAV3FF_00027_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00028	AAV3FF_00028_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00029	AAV3FF_00029_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00030	AAV3FF_00030_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00031	AAV3FF_00031_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00032	AAV3FF_00032_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00033	AAV3FF_00033_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00034	AAV3FF_00034_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00035	AAV3FF_00035_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00036	AAV3FF_00036_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00037	AAV3FF_00037_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00038	AAV3FF_00038_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00039	AAV3FF_00039_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00040	AAV3FF_00040_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00041	AAV3FF_00041_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00042	AAV3FF_00042_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00043	AAV3FF_00043_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00044	AAV3FF_00044_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00045	AAV3FF_00045_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00046	AAV3FF_00046_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00047	AAV3FF_00047_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00048	AAV3FF_00048_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00049	AAV3FF_00049_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00050	AAV3FF_00050_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00051	AAV3FF_00051_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00052	AAV3FF_00052_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00053	AAV3FF_00053_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00054	AAV3FF_00054_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00055	AAV3FF_00055_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00056	AAV3FF_00056_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Larvae	https://vocab.nerc.ac.uk/collection/S11/current/S1128/			
AAV3FF_00057	AAV3FF_00057_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00058	AAV3FF_00058_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00059	AAV3FF_00059_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00060	AAV3FF_00060_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00061	AAV3FF_00061_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00062	AAV3FF_00062_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00063	AAV3FF_00063_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00064	AAV3FF_00064_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
AAV3FF_00065	AAV3FF_00065_lifeStage	life stage	http://rs.tdwg.org/dwc/terms/lifeStage	Postmeta				
