"mediaID"	"mediaType"	"accessURI"	"format"	"rights"	"Owner"	"mediaDescription"
"P132.1BS_00L12S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP132.1BSP132.1BS_00L12S_06SP132.1BS_urban_2018_00L12S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P132.1BS_00L12S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP132.1BSP132.1BS_00L12S_07SP132.1BS_urban_2018_00L12S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P132.1BS_00L12S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP132.1BSP132.1BS_00L12S_08SP132.1BS_urban_2018_00L12S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P132.1BS_00L12S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP132.1BSP132.1BS_00L12S_09SP132.1BS_urban_2018_00L12S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P132.1BS_00L12S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP132.1BSP132.1BS_00L12S_10SP132.1BS_urban_2018_00L12S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P132.1BS_00L12S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP132.1BSP132.1BS_00L12S_11SP132.1BS_urban_2018_00L12S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P132.1BS_00L12S_12S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP132.1BSP132.1BS_00L12S_12SP132.1BS_urban_2018_00L12S_12S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2AS_00L08S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2ASP133.2AS_00L08S_01SP133.2AS_dry_2018_00L08S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2AS_00L08S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2ASP133.2AS_00L08S_02SP133.2AS_dry_2018_00L08S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2AS_00L08S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2ASP133.2AS_00L08S_03SP133.2AS_dry_2018_00L08S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2AS_00L08S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2ASP133.2AS_00L08S_04SP133.2AS_dry_2018_00L08S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2AS_00L08S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2ASP133.2AS_00L08S_05SP133.2AS_dry_2018_00L08S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2AS_00L08S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2ASP133.2AS_00L08S_06SP133.2AS_dry_2018_00L08S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2AS_00L08S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2ASP133.2AS_00L08S_07SP133.2AS_dry_2018_00L08S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2AS_00L08S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2ASP133.2AS_00L08S_08SP133.2AS_dry_2018_00L08S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2BS_00L12S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2BSP133.2BS_00L12S_01SP133.2BS_dry_2018_00L12S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2BS_00L12S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2BSP133.2BS_00L12S_02SP133.2BS_dry_2018_00L12S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2BS_00L12S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2BSP133.2BS_00L12S_03SP133.2BS_dry_2018_00L12S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2BS_00L12S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2BSP133.2BS_00L12S_04SP133.2BS_dry_2018_00L12S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2BS_00L12S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2BSP133.2BS_00L12S_05SP133.2BS_dry_2018_00L12S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2BS_00L12S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2BSP133.2BS_00L12S_06SP133.2BS_dry_2018_00L12S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2BS_00L12S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2BSP133.2BS_00L12S_07SP133.2BS_dry_2018_00L12S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2BS_00L12S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2BSP133.2BS_00L12S_08SP133.2BS_dry_2018_00L12S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2BS_00L12S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2BSP133.2BS_00L12S_09SP133.2BS_dry_2018_00L12S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2BS_00L12S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2BSP133.2BS_00L12S_10SP133.2BS_dry_2018_00L12S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2BS_00L12S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2BSP133.2BS_00L12S_11SP133.2BS_dry_2018_00L12S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P133.2BS_00L12S_12S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP133.2BSP133.2BS_00L12S_12SP133.2BS_dry_2018_00L12S_12S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P134.2AL_01L03S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP134.2ALP134.2AL_01L03S_01LP134.2AL_urban_2018_01L03S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P134.2AS_01L03S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP134.2ASP134.2AS_01L03S_01SP134.2AS_urban_2018_01L03S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P134.2AS_01L03S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP134.2ASP134.2AS_01L03S_02SP134.2AS_urban_2018_01L03S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P134.2AS_01L03S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP134.2ASP134.2AS_01L03S_03SP134.2AS_urban_2018_01L03S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P134.2BL_01L07S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP134.2BLP134.2BL_01L07S_01LP134.2BL_urban_2018_01L07S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P134.2BS_01L07S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP134.2BSP134.2BS_01L07S_01SP134.2BS_urban_2018_01L07S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P134.2BS_01L07S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP134.2BSP134.2BS_01L07S_02SP134.2BS_urban_2018_01L07S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P134.2BS_01L07S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP134.2BSP134.2BS_01L07S_03SP134.2BS_urban_2018_01L07S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P134.2BS_01L07S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP134.2BSP134.2BS_01L07S_04SP134.2BS_urban_2018_01L07S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P134.2BS_01L07S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP134.2BSP134.2BS_01L07S_05SP134.2BS_urban_2018_01L07S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P134.2BS_01L07S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP134.2BSP134.2BS_01L07S_06SP134.2BS_urban_2018_01L07S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P134.2BS_01L07S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP134.2BSP134.2BS_01L07S_07SP134.2BS_urban_2018_01L07S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P137.1AS_00L04S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP137.1ASP137.1AS_00L04S_01SP137.1AS_agriculture_2018_00L04S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P137.1AS_00L04S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP137.1ASP137.1AS_00L04S_02SP137.1AS_agriculture_2018_00L04S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P137.1AS_00L04S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP137.1ASP137.1AS_00L04S_03SP137.1AS_agriculture_2018_00L04S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P137.1AS_00L04S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP137.1ASP137.1AS_00L04S_04SP137.1AS_agriculture_2018_00L04S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P137.1BS_00L04S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP137.1BSP137.1BS_00L04S_01SP137.1BS_agriculture_2018_00L04S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P137.1BS_00L04S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP137.1BSP137.1BS_00L04S_02SP137.1BS_agriculture_2018_00L04S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P137.1BS_00L04S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP137.1BSP137.1BS_00L04S_03SP137.1BS_agriculture_2018_00L04S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P137.1BS_00L04S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP137.1BSP137.1BS_00L04S_04SP137.1BS_agriculture_2018_00L04S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P138.1BS_00L08S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP138.1BSP138.1BS_00L08S_01SP138.1BS_urban_2018_00L08S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P138.1BS_00L08S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP138.1BSP138.1BS_00L08S_02SP138.1BS_urban_2018_00L08S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
"P138.1BS_00L08S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/StillImageP138.1BSP138.1BS_00L08S_03SP138.1BS_urban_2018_00L08S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"
