"uid","domainID","siteID","namedLocation","passStartTime","passEndTime","eventID","passNumber","specimenNumber","taxonID","scientificName","taxonRank","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","fishTotalLength","fishWeight","delt","efMortality","efInjury","fishLifeStage","sampleTypeCollected","voucherSampleID","dnaSampleID","identifiedBy","remarks","publicationDate","release"
"bbd3739a-9a94-4249-8963-e62bd38c5c74","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,33,"SALSP2","Salmonidae sp.","family",NA,NA,NA,95,12,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"501382f0-f474-427d-a8cb-b160b8edc5d4","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,26,"SALTRU","Salmo trutta","species",NA,NA,NA,118,14,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"23979ffe-ecef-4846-b9fd-e4f1db95a169","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,16,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout",NA,30,0.3,NA,NA,NA,"young of year","both voucher and dna samples collected","FSH.BIGC.04.20190423.1.0016","FSH.BIGC.04.20190423.1.0016.DNA","0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"893fb473-63e9-4763-ba56-64fd3f15c522","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,10,"SALTRU","Salmo trutta","species",NA,NA,NA,121,18,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"ca6fe698-1c7c-4a13-bb24-17dc7afe0ed9","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,24,"SALTRU","Salmo trutta","species",NA,NA,NA,200,73,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"72e97fc1-795b-4e09-bf53-acf9147dc76b","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,28,"SALTRU","Salmo trutta","species",NA,NA,NA,90,8,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"d4abba4d-d16e-49ed-84fb-a8176e5ee101","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,12,"SALTRU","Salmo trutta","species",NA,NA,NA,94,8,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"6a4a5c6a-a35f-4c56-ae3c-2beba2f967c7","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,34,"SALTRU","Salmo trutta","species",NA,NA,NA,105,12,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"833959bd-35c7-43b4-92e0-f05b45dff769","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,5,"SALTRU","Salmo trutta","species",NA,NA,NA,118,16,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"799945c6-d6bf-4012-a9b8-b76e0331a4fc","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,6,"SALSP2","Salmonidae sp.","family",NA,NA,NA,151,37,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"1512982e-edd2-4054-a5ed-b563a8e18955","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,14,"SALSP2","Salmonidae sp.","family",NA,NA,NA,145,33,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"85d5bac7-6d58-458e-beee-224e97923035","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,27,"SALSP2","Salmonidae sp.","family",NA,NA,NA,103,11,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"9e3ded51-e603-40fe-a545-45d46263c6d3","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,2,"SALTRU","Salmo trutta","species",NA,NA,NA,109,12,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"5075ccc0-7070-428b-a73b-3e1b405999a3","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,11,"SALTRU","Salmo trutta","species",NA,NA,NA,98,8,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"dc5e8133-a155-4b96-bfe9-b013cdda2098","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,30,"SALTRU","Salmo trutta","species",NA,NA,NA,118,18,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"2805459b-3aa2-4e27-87d7-23abd0fd2c32","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,13,"SALTRU","Salmo trutta","species",NA,NA,NA,128,23,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"1894b001-2755-4814-9c53-8544c0a16fba","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 17:21:00,2019-04-23 19:35:00,"BIGC.20190423.04.1.e-fisher",1,36,"SALTRU","Salmo trutta","species",NA,NA,NA,121,12,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"d3f7159e-fb64-4b8b-bab7-d8ee5346d021","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,1,"SALTRU","Salmo trutta","species",NA,NA,NA,102,10,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"1df71af5-7893-426a-b0e6-a5a3404b7b36","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,23,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout",NA,30,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"a2a011cf-6456-497b-8494-9999e7827b4b","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,15,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout","cf. genus",32,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"a969d991-b6b6-494a-af2c-7f1f50850e8c","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,12,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout","cf. genus",28,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"71b16929-3505-4a28-a084-f5351ca1c2ee","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,4,"SALTRU","Salmo trutta","species",NA,NA,NA,129,20,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"e946205f-edc0-4e8d-a65f-75fde65c372c","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,6,"SALTRU","Salmo trutta","species",NA,NA,NA,89,8,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"4e455e8a-7eb7-4091-9cd2-6be0912f3aa4","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,16,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout",NA,25,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"9f69603d-c607-44da-8ffa-8bf7ef5ac8d7","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,21,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout",NA,24,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"ecb615dd-75c8-4820-8379-81d3daecfc26","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,17,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout",NA,29,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"aa9673ce-f816-4f69-92aa-0a9178fd9c8c","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,10,"SALTRU","Salmo trutta","species",NA,NA,NA,103,10,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"8313b8f2-b15d-4ec6-a19b-ec1fb0df0c3b","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,14,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout","cf. genus",31,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"92b63168-3b09-475d-8513-e0dca0a835df","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,11,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout","cf. genus",34,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"3b7eeec5-afa2-4874-a393-de16d50f3065","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,7,"SALTRU","Salmo trutta","species",NA,NA,NA,117,16,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"010d6651-28bb-4ec9-bf5f-9aa63477ef87","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,13,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout","cf. genus",26,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"43059af8-c12f-40ca-9ec8-7fa3a8af5003","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,22,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout",NA,31,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"a25d3b3d-c040-4432-a610-8cc6bc7fec39","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,19,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout",NA,28,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"41962ace-b591-4131-8a34-c66c37c67e1b","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,20,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout",NA,33,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"e9a57ee8-9b55-40dc-bb62-def5c283215a","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,18,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout",NA,29,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"c6a669ba-81ec-4eed-851e-588d6f0515af","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,8,"SALTRU","Salmo trutta","species",NA,NA,NA,123,16,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"7771a638-38a4-4a3d-8c9d-e9310a537ef8","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,3,"SALTRU","Salmo trutta","species",NA,NA,NA,191,69,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"5e5d5b31-b0f2-43e0-b439-b5fc01c32fcc","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,2,"SALTRU","Salmo trutta","species",NA,NA,NA,242,145,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"4f30ea80-cd7f-4508-9771-484c2ac19b45","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,9,"SALTRU","Salmo trutta","species",NA,NA,NA,108,12,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"f778ae58-a900-4061-ba92-d956c53d3d9f","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 21:09:00,2019-04-23 23:00:00,"BIGC.20190423.04.2.e-fisher",2,5,"SALTRU","Salmo trutta","species",NA,NA,NA,109,11,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"bd39f601-a9dc-4d45-81d0-07decf295938","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,17,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout",NA,24,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"882a2a29-2ff3-4dae-a57e-594317228273","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,6,"SALTRU","Salmo trutta","species",NA,NA,NA,114,13,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"eb428a8a-2b4d-4fff-a98f-da2bb6f1fdf8","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,2,"SALTRU","Salmo trutta","species",NA,NA,NA,91,7,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"51f3376f-4766-4d0a-ad4a-f25480467f2b","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,5,"SALTRU","Salmo trutta","species",NA,NA,NA,147,29,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"388fb6b4-5c09-4b59-8ead-cc42f0aeeaf5","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,1,"SALTRU","Salmo trutta","species",NA,NA,NA,137,24,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"468ac465-9f71-4133-9d77-90d875816ce3","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,8,"SALSP2","Salmonidae sp.","family",NA,NA,NA,197,60,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"304273ab-b150-41fb-9b31-114b0a102645","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,7,"SALTRU","Salmo trutta","species",NA,NA,NA,99,9,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"7d52850c-593b-4ba3-b2a8-a23817860654","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,11,"SALTRU","Salmo trutta","species",NA,NA,NA,129,20,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"c1f43ae6-5471-4da2-8838-c936062b1ec9","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,14,"SALTRU","Salmo trutta","species",NA,NA,NA,188,57,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"824b5ffc-1c55-4b42-8a44-96ff481335e9","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,9,"SALSP2","Salmonidae sp.","family",NA,NA,NA,95,9,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"1a1db9fe-4b27-4995-aa50-15f210580d5c","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,4,"SALTRU","Salmo trutta","species",NA,NA,NA,187,62,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"9066e8dd-106d-4156-aceb-f81472dadad1","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,12,"SALTRU","Salmo trutta","species",NA,NA,NA,214,79,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"e766496b-cc3b-4ef8-839b-462fed14897e","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,16,"SALTRU","Salmo trutta","species",NA,NA,NA,93,8,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"8c9a5e11-f155-4920-b5d5-77f5df304ea5","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,10,"SALTRU","Salmo trutta","species",NA,NA,NA,210,87,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"1e7e8da4-62c8-4b27-9039-846d5647d863","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,15,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout",NA,29,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"a92ddb06-65e5-4964-9f61-444f0fb886f7","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,13,"SALTRU","Salmo trutta","species",NA,NA,NA,109,12,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"36db3fa9-96d5-4fa2-bddb-ea02e36f9be6","D17","BIGC","BIGC.AOS.fish.point.04",2019-04-23 23:51:00,2019-04-24 01:23:00,"BIGC.20190423.04.3.e-fisher",3,3,"SALTRU","Salmo trutta","species",NA,NA,NA,193,68,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T174945Z","RELEASE-2024"
"634987c5-6ade-4861-8560-bc837ff7a1bf","D17","BIGC","BIGC.AOS.fish.point.05",2019-04-24 16:45:00,2019-04-24 18:02:00,"BIGC.20190424.05.1.e-fisher",1,32,"SALTRU","Salmo trutta","species",NA,NA,NA,117,15,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0003-3756-1381",NA,"20231227T174945Z","RELEASE-2024"
"a805f94f-1b7f-40d4-8763-a986c205fef6","D17","BIGC","BIGC.AOS.fish.point.05",2019-04-24 16:45:00,2019-04-24 18:02:00,"BIGC.20190424.05.1.e-fisher",1,26,"SALTRU","Salmo trutta","species",NA,NA,NA,215,84,NA,NA,NA,"adult","no sample",NA,NA,"0000-0003-3756-1381",NA,"20231227T174945Z","RELEASE-2024"
"b37d9c32-9544-402b-ae52-b8bdd5aad023","D17","BIGC","BIGC.AOS.fish.point.05",2019-04-24 16:45:00,2019-04-24 18:02:00,"BIGC.20190424.05.1.e-fisher",1,35,"SALTRU","Salmo trutta","species",NA,NA,NA,93,8,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0003-3756-1381",NA,"20231227T174945Z","RELEASE-2024"
"0454aa13-93c1-41c4-9f4f-6d96420d7b25","D17","BIGC","BIGC.AOS.fish.point.05",2019-04-24 16:45:00,2019-04-24 18:02:00,"BIGC.20190424.05.1.e-fisher",1,2,"SALSP2","Salmonidae sp.","family",NA,NA,NA,145,28,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0003-3756-1381",NA,"20231227T174945Z","RELEASE-2024"
"8e2eb8d2-d1ad-466a-99ef-53fc50eba49e","D17","BIGC","BIGC.AOS.fish.point.05",2019-04-24 16:45:00,2019-04-24 18:02:00,"BIGC.20190424.05.1.e-fisher",1,27,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout",NA,35,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0003-3756-1381",NA,"20231227T174945Z","RELEASE-2024"
"e7bdc979-04d3-4272-8cc3-4315429b1f62","D17","BIGC","BIGC.AOS.fish.point.05",2019-04-24 16:45:00,2019-04-24 18:02:00,"BIGC.20190424.05.1.e-fisher",1,15,"SALTRU","Salmo trutta","species",NA,NA,NA,196,57,NA,NA,NA,"adult","no sample",NA,NA,"0000-0003-3756-1381",NA,"20231227T174945Z","RELEASE-2024"
"ea086303-6b48-43ae-9de2-004e8337a5de","D17","BIGC","BIGC.AOS.fish.point.05",2019-04-24 16:45:00,2019-04-24 18:02:00,"BIGC.20190424.05.1.e-fisher",1,37,"SALTRU","Salmo trutta","species",NA,NA,NA,96,7,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0003-3756-1381",NA,"20231227T174945Z","RELEASE-2024"
"a69b5249-4edf-4110-bb9f-32ff2f7a65d7","D17","BIGC","BIGC.AOS.fish.point.05",2019-04-24 16:45:00,2019-04-24 18:02:00,"BIGC.20190424.05.1.e-fisher",1,25,"SALTRU","Salmo trutta","species",NA,NA,NA,123,16,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0003-3756-1381",NA,"20231227T174945Z","RELEASE-2024"
"0c0d1d7e-9dd5-4758-9ca1-a2bc35fee5f7","D17","BIGC","BIGC.AOS.fish.point.05",2019-04-24 16:45:00,2019-04-24 18:02:00,"BIGC.20190424.05.1.e-fisher",1,13,"SALTRU","Salmo trutta","species",NA,NA,NA,215,91,NA,NA,NA,"adult","no sample",NA,NA,"0000-0003-3756-1381",NA,"20231227T174945Z","RELEASE-2024"
"8dde8850-db64-4b47-aba4-2b671b04fd5b","D17","BIGC","BIGC.AOS.fish.point.05",2019-04-24 16:45:00,2019-04-24 18:02:00,"BIGC.20190424.05.1.e-fisher",1,6,"SALTRU","Salmo trutta","species",NA,NA,NA,116,16,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0003-3756-1381",NA,"20231227T174945Z","RELEASE-2024"
"2751c1b1-4048-4e2d-a54c-ca27fe2cf61f","D17","BIGC","BIGC.AOS.fish.point.05",2019-04-24 16:45:00,2019-04-24 18:02:00,"BIGC.20190424.05.1.e-fisher",1,38,"OTHE","Chordata sp.","phylum","D17.BIGC.2019.MorphA","YOY Trout",NA,42,0.3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0003-3756-1381",NA,"20231227T174945Z","RELEASE-2024"
"8066f413-6eb9-4b69-a356-d92662fc4133","D17","BIGC","BIGC.AOS.fish.point.05",2019-04-24 16:45:00,2019-04-24 18:02:00,"BIGC.20190424.05.1.e-fisher",1,33,"SALTRU","Salmo trutta","species",NA,NA,NA,125,15,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0003-3756-1381",NA,"20231227T174945Z","RELEASE-2024"
