identificationID	identificationBasedOnMaterialEntityID	identificationType	identificationTypeIRI	verbatimIdentification	identifiedBy	identifiedByID	identificationReferences	identificationRemarks	taxonID	kingdom	scientificName	taxonRank
AAV3FF_00036_stomach_102_other_ID	AAV3FF_00036_stomach_102_other	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	other	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_103_Crustecean_ID	AAV3FF_00036_stomach_103_Crustecean	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Crustecean	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_104_Other_ID	AAV3FF_00036_stomach_104_Other	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity		Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_105_Primno macropa_ID	AAV3FF_00036_stomach_105_Primno macropa	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Primno macropa	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_106_Euphausia superba_ID	AAV3FF_00036_stomach_106_Euphausia superba	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Euphausia superba	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_107_Euphausia superba_ID	AAV3FF_00036_stomach_107_Euphausia superba	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Euphausia superba	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_108_larval euphausiid_ID	AAV3FF_00036_stomach_108_larval euphausiid	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	larval euphausiid	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_109_Calanoid copepod_ID	AAV3FF_00036_stomach_109_Calanoid copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_110_Undinella sp._ID	AAV3FF_00036_stomach_110_Undinella sp.	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Undinella sp.	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_111_Mucus_ID	AAV3FF_00036_stomach_111_Mucus	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity		Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_112_Copepod_ID	AAV3FF_00036_stomach_112_Copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00024_stomach_113_Primno macropa_ID	AAV3FF_00024_stomach_113_Primno macropa	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Primno macropa	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00024_stomach_114_Calanoid copepod_ID	AAV3FF_00024_stomach_114_Calanoid copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074	Copepodite; cf. M. gerlachei				
AAV3FF_00024_stomach_115_Calanoid copepod_ID	AAV3FF_00024_stomach_115_Calanoid copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00024_stomach_116_Calanoid copepod_ID	AAV3FF_00024_stomach_116_Calanoid copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00024_stomach_117_Stephos longipes_ID	AAV3FF_00024_stomach_117_Stephos longipes	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Stephos longipes	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00024_stomach_118_Oithona similis_ID	AAV3FF_00024_stomach_118_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00024_stomach_119_Oithona similis_ID	AAV3FF_00024_stomach_119_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00024_stomach_120_Hyperiid_ID	AAV3FF_00024_stomach_120_Hyperiid	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Hyperiid	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00024_stomach_121_Oithona similis_ID	AAV3FF_00024_stomach_121_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00024_stomach_122_Primno macropa_ID	AAV3FF_00024_stomach_122_Primno macropa	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Primno macropa	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00024_stomach_123_Ctenocalanus vanus_ID	AAV3FF_00024_stomach_123_Ctenocalanus vanus	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Ctenocalanus vanus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00024_stomach_124_Ctenocalanus vanus_ID	AAV3FF_00024_stomach_124_Ctenocalanus vanus	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Ctenocalanus vanus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00024_stomach_125_Ctenocalanus vanus_ID	AAV3FF_00024_stomach_125_Ctenocalanus vanus	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Ctenocalanus vanus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00024_stomach_126_Oithona similis_ID	AAV3FF_00024_stomach_126_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00024_stomach_127_Copepod_ID	AAV3FF_00024_stomach_127_Copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00024_stomach_128_Calanoid copepod_ID	AAV3FF_00024_stomach_128_Calanoid copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00024_stomach_129_Copepod_ID	AAV3FF_00024_stomach_129_Copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074	cf. O. Similis; damaged; tail broken				
AAV3FF_00328_stomach_130_Paraeuchaeta antarctica_ID	AAV3FF_00328_stomach_130_Paraeuchaeta antarctica	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Paraeuchaeta antarctica	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00328_stomach_131_Cyllopus magellanicus_ID	AAV3FF_00328_stomach_131_Cyllopus magellanicus	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Cyllopus magellanicus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00331_stomach_132_Calanus propinquus_ID	AAV3FF_00331_stomach_132_Calanus propinquus	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Calanus propinquus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
