assertionID	eventID	verbatimAssertionType	assertionType	assertionTypeIRI	assertionTypeVocabulary	assertionMadeDate	assertionEffectiveDate	assertionValue	assertionValueIRI	assertionValueVocabulary	assertionValueNumeric	assertionUnit	assertionUnitIRI	assertionUnitVocabulary	assertionBy	assertionByID	assertionProtocols	assertionProtocolID	assertionReferences	assertionRemarks
fb351ea0-ca70-4554-947b-83f516319042	BIGC.20191024.09.1.e-fisher		Indication of the integrity of the net					Not compromised												
17655730-a0e5-4f1b-813d-7f45a4dfca45	BIGC.20190422.01.1.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
86ca70da-3963-4a95-afb6-640773a765a0	BIGC.20190422.01.2.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
7365e1d9-751d-4f50-95b0-e2b781cd346e	BIGC.20190422.01.3.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
6c1ac38d-86b7-48ad-a21d-a6e5afbde3ea	BIGC.20190423.04.1.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
74d065d2-1301-4434-b20c-81a998fa3d65	BIGC.20190423.04.2.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
4c6fab91-b717-40e9-855b-178fa72772d0	BIGC.20190423.04.3.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
7d1ae642-9ec5-4d58-a3db-45303952d085	BIGC.20190424.05.1.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
2d99adb3-50aa-4254-8b38-8a68f8d4c436	BIGC.20190424.07.1.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
487cf39d-110c-48b5-9242-3fe0fd29954c	BIGC.20190424.07.2.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
25fc6dbc-9bec-441e-a10f-ae63fb57e796	BIGC.20190424.07.3.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
e1376bf8-88f0-4dd5-b5b6-535a724fee8d	BIGC.20190425.08.1.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
75fdfec2-c612-4547-86d7-05dd8ef8309b	BIGC.20190425.09.1.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
c394e83f-42cb-4f25-ad68-67f11cf93924	BIGC.20191021.01.1.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
d13340ad-fbb7-4b3e-879a-49565145f7f2	BIGC.20191021.01.2.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
e9a59277-5412-4ffc-af5a-8ffa93c4fe9b	BIGC.20191021.01.3.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
ba872399-8ac9-4a54-a5b0-32e330042db2	BIGC.20191022.04.1.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
d82f5933-a209-4dac-a7a6-678d3cb52190	BIGC.20191022.04.2.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
0c78ff85-9bb6-4a57-9a6d-3c903922aba5	BIGC.20191022.04.3.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
5fa291d7-bf3b-4e81-8563-35e921cb9683	BIGC.20191023.05.1.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
8140138b-c3ff-423f-99f6-20499e376c68	BIGC.20191023.07.1.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
a8cf8414-acbe-412f-ba9c-59fa8b6d4f9c	BIGC.20191023.07.2.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
192380f8-099e-4065-b361-cf686dbee1d2	BIGC.20191023.07.3.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
5c50ab42-7db4-4f1e-a7cb-932174dbe428	BIGC.20191024.08.1.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
9de3e16f-6071-4bfe-8406-89bdd91b0208	BIGC.20191024.09.1.e-fisher		Indicator of whether the sample contained individuals of the target taxa					Y												
