event_id	parent_event_id	preferred_event_name	event_category	event_type	dataset_name	dataset_id	field_number	event_conducted_by	event_conducted_by_id	event_date	event_time	start_day_of_year	end_day_of_year	year	month	day	verbatim_event_date	verbatim_locality	verbatim_elevation	verbatim_depth	verbatim_coordinates	verbatim_latitude	verbatim_longitude	verbatim_coordinate_system	verbatim_srs	georeference_verification_status	habitat	event_effort	field_notes	event_references	event_remarks	location_id	higher_geography_id	higher_geography	continent	water_body	island_group	island	country	country_code	state_province	county	municipality	locality	site_number	minimum_elevation_in_meters	maximum_elevation_in_meters	vertical_datum	minimum_depth_in_meters	maximum_depth_in_meters	minimum_distance_above_surface_in_meters	maximum_distance_above_surface_in_meters	location_remarks	decimal_latitude	decimal_longitude	geodetic_datum	coordinate_uncertainty_in_meters	coordinate_precision	point_radius_spatial_fit	footprint_wkt	footprint_srs	footprint_spatial_fit	georeferenced_by	georeferenced_by_id	georeferenced_date	georeference_protocol	georeference_protocol_id	georeference_sources	georeference_remarks	preferred_spatial_representation	geological_context_id	feedback_url	information_withheld	data_generalizations
7dab7be8-6676-4fa9-8439-10aebf5d3b5e	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-05-30T19:31:24Z	19:31:24			2019	5	30	2019-05-30 12:31:24 PM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.9183311462	-118.4888839722	epsg:4326									2019-05-30	gps		gps		point-radius				
38d7fe5d-33aa-46e8-8be5-d281158676bd	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-05-30T19:00:29Z	19:00:29			2019	5	30	2019-05-30 12:00:29 PM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.9179573059	-118.4890060425	epsg:4326									2019-05-30	gps		gps		point-radius				
17c5a9c8-5f5f-428f-a1f5-51d20d701844	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-05-30T18:13:52Z	18:13:52			2019	5	30	2019-05-30 11:13:52 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.9184799194	-118.4894561768	epsg:4326									2019-05-30	gps		gps		point-radius				
8ce267a3-f0de-4d63-8d10-7c258d39eceb	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-06-22T19:59:15Z	19:59:15			2019	6	22	2019-06-22 12:59:15 PM PDT	California, US																					United States		California	Los Angeles		California, US										32.8800161314	-118.3367217145	epsg:4326	9								2019-06-22					point-radius				
af6d668a-5690-48f3-8910-5102752cb90a	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-05-30T17:54:24Z	17:54:24			2019	5	30	2019-05-30 10:54:24 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.9184341431	-118.4895248413	epsg:4326									2019-05-30	gps		gps		point-radius				
2722f9c3-517f-4c10-ae2d-8917ee7e68cb	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-05-30T17:43:55Z	17:43:55			2019	5	30	2019-05-30 10:43:55 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.9184761047	-118.4893798828	epsg:4326									2019-05-30	gps		gps		point-radius				
b6eaca09-3b31-4815-86ab-e46c1e902a50	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-05-30T17:15:26Z	17:15:26			2019	5	30	2019-05-30 10:15:26 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.9167518616	-118.4891433716	epsg:4326									2019-05-30	gps		gps		point-radius				
38585c6b-120c-4fa8-a047-311df56c609a	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-05-30T17:01:33Z	17:01:33			2019	5	30	2019-05-30 10:01:33 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.9167060852	-118.4892578125	epsg:4326									2019-05-30	gps		gps		point-radius				
23ca9c5a-dc81-4513-bff1-a3a76e87aa0e	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-05-30T17:00:01Z	17:00:01			2019	5	30	2019-05-30 10:00:01 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.9167556763	-118.4892349243	epsg:4326									2019-05-30	gps		gps		point-radius				
5a252916-b180-4371-8d59-18215b1d3b81	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-05-30T16:55:26Z	16:55:26			2019	5	30	2019-05-30 9:55:26 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.9167289734	-118.4892120361	epsg:4326									2019-05-30	gps		gps		point-radius				
e2693220-a2f8-41db-894c-6b6cbca9cd81	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-05-30T16:52:54Z	16:52:54			2019	5	30	2019-05-30 9:52:54 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.916759491	-118.4893264771	epsg:4326									2019-05-30	gps		gps		point-radius				
7079a7ee-1b59-4e42-97eb-29f56475f1f0	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-05-30T16:52:33Z	16:52:33			2019	5	30	2019-05-30 9:52:33 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.916759491	-118.4893264771	epsg:4326									2019-05-30	gps		gps		point-radius				
7c6649c1-d7ba-4d07-bb54-1b14a766e37a	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-05-30T16:46:25Z	16:46:25			2019	5	30	2019-05-30 9:46:25 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.916759491	-118.4892044067	epsg:4326									2019-05-30	gps		gps		point-radius				
7da2f0f4-a4a9-49f3-9164-0f2b29e17e30	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Jenny Hazlehurst	513070	2019-06-07T20:39:22Z	20:39:22			2019	6	7	2019-06-07 1:39:22 PM PDT	Echo Park, Los Angeles, CA, USA																					United States		California	Los Angeles		Echo Park, Los Angeles, CA, USA										34.0807762146	-118.2547912598	epsg:4326									2019-06-07	gps		gps		point-radius				
421ea00d-01a3-4ccd-965c-57163cb5e29b	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-03-04T18:57:17Z	18:57:17			2019	3	4	2019-03-04 10:57:17 AM PST	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.8252372742	-118.3654403687	epsg:4326									2019-03-04					point-radius				
6f6247be-25b9-499c-b9a1-83779a554bc3	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Stephanie Calloway	195291	2019-05-30T19:08:14Z	19:08:14			2019	5	30	Thu May 30 2019 12:08:14 GMT-0700 (PDT)	San Clemente Island Underwater Range, , CA, US																					United States		California	Los Angeles		San Clemente Island Underwater Range, , CA, US										32.9185633333	-118.4894333333	epsg:4326	5								2019-05-30					point-radius				
1840cbe1-5db9-4fdc-8cc4-9d261c4683c0	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Jenny Hazlehurst	513070	2019-06-02T20:46:12Z	20:46:12			2019	6	2	2019-06-02 1:46:12 PM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.8946799764	-118.4576197341	epsg:4326	2104								2019-06-02	gps		gps		point-radius				
0d0d8c42-5d7a-4384-b24c-ee18039c6642	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Jenny Hazlehurst	513070	2019-06-03T18:41:10Z	18:41:10			2019	6	3	2019-06-03 11:41:10 AM PDT	California, US																					United States		California	Los Angeles		California, US										32.9722012802	-118.4061780416	epsg:4326									2019-06-03	gps		gps		point-radius				
720c3927-f213-4ad1-a0a0-568e6d78bcdc	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Jenny Hazlehurst	513070	2019-06-03T20:23:10Z	20:23:10			2019	6	3	2019-06-03 1:23:10 PM PDT	California, US																					United States		California	Los Angeles		California, US										32.89577173	-118.4703325729	epsg:4326									2019-06-03					point-radius				
9b1f470d-9848-4109-ac7a-7c6881e9cf0f	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Jenny Hazlehurst	513070	2019-05-30T19:04:50Z	19:04:50			2019	5	30	2019-05-30 12:04:50 PM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.9185562134	-118.4892044067	epsg:4326									2019-05-30	gps		gps		point-radius				
7ba70f4f-5015-4aad-b6ce-0bf264e8d012	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Jenny Hazlehurst	513070	2019-06-07T17:37:44Z	17:37:44			2019	6	7	2019-06-07 10:37:44 AM PDT	Echo Park, Los Angeles, CA, USA																					United States		California	Los Angeles		Echo Park, Los Angeles, CA, USA										34.086605072	-118.2513427734	epsg:4326									2019-06-07	gps		gps		point-radius				
abcb55eb-6f82-4229-a44b-ba56fa9a71bd	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-06-19T16:19:41Z	16:19:41			2019	6	19	2019-06-19 9:19:41 AM PDT	California, US																					United States		California	Los Angeles		California, US										32.91852854	-118.48952209	epsg:4326	15								2019-06-19					point-radius				
4b9d2ba5-5818-4d93-bd73-9f69bcbe937e	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-06-19T18:28:20Z	18:28:20			2019	6	19	2019-06-19 11:28:20 AM PDT	California, US																					United States		California	Los Angeles		California, US										32.8177248809	-118.495676317	epsg:4326	16								2019-06-19					point-radius				
fbbb84dc-b38b-4f9d-8b88-76059a22af0d	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-06-20T17:04:27Z	17:04:27			2019	6	20	2019-06-20 10:04:27 AM PDT	California, US																					United States		California	Los Angeles		California, US										32.8690545267	-118.3107282374	epsg:4326	18								2019-06-20					point-radius				
c6d9a5db-00ee-427e-90c0-7cfd48139578	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-06-20T17:32:59Z	17:32:59			2019	6	20	2019-06-20 10:32:59 AM PDT	California, US																					United States		California	Los Angeles		California, US										32.8634230111	-118.2987300599	epsg:4326	75								2019-06-20					point-radius				
68798210-69cb-482b-ac71-0298349d4267	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-06-20T17:49:26Z	17:49:26			2019	6	20	2019-06-20 10:49:26 AM PDT	California, US																					United States		California	Los Angeles		California, US										32.9278177324	-118.3466000067	epsg:4326	10								2019-06-20					point-radius				
43b6b035-989c-429b-af55-96fa407c9dfc	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-06-20T19:24:09Z	19:24:09			2019	6	20	2019-06-20 12:24:09 PM PDT	California, US																					United States		California	Los Angeles		California, US										32.8149517937	-118.3555223214	epsg:4326	21								2019-06-20					point-radius				
adcc36a3-f4a8-48ca-9628-741b5e3e5250	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-06-20T19:48:35Z	19:48:35			2019	6	20	2019-06-20 12:48:35 PM PDT	California, US																					United States		California	Los Angeles		California, US										32.8375468542	-118.2313535434	epsg:4326	9								2019-06-20					point-radius				
9087b9cb-fc8f-4867-a7a1-6dab0dc79c2f	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-06-20T20:37:44Z	20:37:44			2019	6	20	2019-06-20 1:37:44 PM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										32.82606776	-118.36155491	epsg:4326	9								2019-06-20					point-radius				
54ef6fe4-36ae-4389-82a0-50e53db77a90	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-06-22T17:36:01Z	17:36:01			2019	6	22	2019-06-22 10:36:01 AM PDT	California, US																					United States		California	Los Angeles		California, US										32.9233899774	-118.3599030127	epsg:4326	25								2019-06-22					point-radius				
e70a7a84-755a-47d4-aae6-98d8b235d425	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-06-25T21:00:21Z	21:00:21			2019	6	25	2019-06-25 2:00:21 PM PDT	California, US																					United States		California	Los Angeles		California, US										32.885375622	-118.5232714691	epsg:4326	10								2019-06-25					point-radius				
d2477c1a-53d5-40e7-8b14-ea9f1b1dd43a	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-06-25T21:11:27Z	21:11:27			2019	6	25	2019-06-25 2:11:27 PM PDT	California, US																					United States		California	Los Angeles		California, US										32.8910252368	-118.4497937259	epsg:4326	15								2019-06-25					point-radius				
b5a7d3bd-7734-4ce0-910e-5e44e457ea4c	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Casey H. Richart	34488	2019-06-25T21:27:48Z	21:27:48			2019	6	25	2019-06-25 2:27:48 PM PDT	California, US																					United States		California	Los Angeles		California, US										32.8255235185	-118.4869936854	epsg:4326	10								2019-06-25					point-radius				
