identification_id	material_entity_id	media_id	nucleotide_analysis_id	nucleotide_sequence_id	occurrence_id	organism_id	verbatim_identification	is_accepted_identification	taxon_formula	type_status	type_designation_type	identified_by	identified_by_id	date_identified	identification_references	taxon_assignment_method	identification_verification_status	identification_remarks	taxon_id	scientific_name_id	geo_classification_code	geo_name	scientific_name	scientific_name_authorship	vernacular_name	taxon_rank	external_classification_source	kingdom	phylum	class	order	family	subfamily	genus	generic_name	subgenus	infrageneric_epithet	specific_epithet	infraspecific_epithet	cultivar_epithet	name_according_to	nomenclatural_code	nomenclatural_status	name_published_in	name_published_in_year	taxon_remarks	feedback_url
a6d5a64b-837f-4568-bbac-28f11fc2f693		https://inaturalist-open-data.s3.amazonaws.com/photos/41195874/medium.jpeg					Eriophyllum confertiflorum confertiflorum	true	A			Casey H. Richart	34488	2019-06-07 00:34:23 UTC									Eriophyllum confertiflorum confertiflorum					Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Eriophyllum	Eriophyllum												
a6a08dd4-f238-440c-93cc-7b7230608f9d		https://inaturalist-open-data.s3.amazonaws.com/photos/41195884/medium.jpeg					Eriophyllum confertiflorum confertiflorum	true	A			Casey H. Richart	34488	2019-06-07 00:34:34 UTC									Eriophyllum confertiflorum confertiflorum					Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Eriophyllum	Eriophyllum												
7a4bbb40-9504-436d-af1c-dbbba9717a84		https://inaturalist-open-data.s3.amazonaws.com/photos/41195896/medium.jpeg					Southern island morning-glory	true	A			Casey H. Richart	34488	2019-06-07 00:34:44 UTC									Calystegia macrostegia amplissima		Southern island morning-glory			Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvuloideae	Calystegia	Calystegia												
7e2d7396-45b0-455e-8500-6461cda643df		https://inaturalist-open-data.s3.amazonaws.com/photos/41195909/medium.jpeg					Southern island morning-glory	true	A			Casey H. Richart	34488	2019-06-07 00:34:55 UTC									Calystegia macrostegia amplissima		Southern island morning-glory			Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvuloideae	Calystegia	Calystegia												
b9493036-1f12-4948-be95-0d71a263b675		https://inaturalist-open-data.s3.amazonaws.com/photos/41195938/medium.jpeg					Southern island morning-glory	true	A			Casey H. Richart	34488	2019-06-07 00:35:17 UTC									Calystegia macrostegia amplissima		Southern island morning-glory			Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvuloideae	Calystegia	Calystegia												
3aa4bb78-1047-46b6-ba85-e061b6e6af28		https://inaturalist-open-data.s3.amazonaws.com/photos/41211872/medium.jpeg					Southern island morning-glory	true	A			Casey H. Richart	34488	2019-06-07 04:47:07 UTC									Calystegia macrostegia amplissima		Southern island morning-glory			Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvuloideae	Calystegia	Calystegia												
50e4103b-d3b2-4925-b11e-613ef605cd3e		https://inaturalist-open-data.s3.amazonaws.com/photos/41211894/medium.jpeg					Southern island morning-glory	true	A			Casey H. Richart	34488	2019-06-07 04:47:28 UTC									Calystegia macrostegia amplissima		Southern island morning-glory			Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvuloideae	Calystegia	Calystegia												
7984b08d-4365-451e-b7f3-1ac883bd5bd9		https://inaturalist-open-data.s3.amazonaws.com/photos/41212009/medium.jpeg					Coast Cholla	true	A			Casey H. Richart	34488	2019-06-07 04:49:21 UTC									Cylindropuntia prolifera		Coast Cholla			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Cactaceae	Opuntioideae	Cylindropuntia	Cylindropuntia												
7107cb6f-fa9e-47bf-94fe-f227406667e8		https://inaturalist-open-data.s3.amazonaws.com/photos/41212069/medium.jpeg					Island Tarplant	true	A			Casey H. Richart	34488	2019-06-07 04:50:14 UTC									Deinandra clementina		Island Tarplant			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Deinandra	Deinandra												
b3613040-9531-4bda-a8e3-a6673b545a1a		https://inaturalist-open-data.s3.amazonaws.com/photos/41212078/medium.jpeg					Island Tarplant	true	A			Casey H. Richart	34488	2019-06-07 04:50:25 UTC									Deinandra clementina		Island Tarplant			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Deinandra	Deinandra												
b3c123a3-9792-4d60-a11f-0aff878c7e24		https://inaturalist-open-data.s3.amazonaws.com/photos/41212111/medium.jpeg					Island Tarplant	true	A			Casey H. Richart	34488	2019-06-07 04:50:46 UTC									Deinandra clementina		Island Tarplant			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Deinandra	Deinandra												
66ceea92-c9e4-4bbc-8d84-a24cbb3f5c75		https://inaturalist-open-data.s3.amazonaws.com/photos/41212137/medium.jpeg					San Clemente Island buckwheat	true	A			Casey H. Richart	34488	2019-06-07 04:51:04 UTC									Eriogonum giganteum formosum		San Clemente Island buckwheat			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Eriogonoideae	Eriogonum	Eriogonum												
bcae48d6-3a46-4f65-a4bd-0d299f499f5f		https://inaturalist-open-data.s3.amazonaws.com/photos/41212152/medium.jpeg					San Clemente Island buckwheat	true	A			Casey H. Richart	34488	2019-06-07 04:51:16 UTC									Eriogonum giganteum formosum		San Clemente Island buckwheat			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Eriogonoideae	Eriogonum	Eriogonum												
8ae6db18-1665-45ee-b6c8-63e07d8f0492		https://inaturalist-open-data.s3.amazonaws.com/photos/41212287/medium.jpeg					Nevin's Woolly Sunflower	true	A			Casey H. Richart	34488	2019-06-07 04:53:01 UTC									Constancea nevinii		Nevin's Woolly Sunflower			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Constancea	Constancea												
0465db62-0cb8-49f2-80d4-687bd6431596		https://inaturalist-open-data.s3.amazonaws.com/photos/41212330/medium.jpeg					Coast Cholla	true	A			Casey H. Richart	34488	2019-06-07 04:53:31 UTC									Cylindropuntia prolifera		Coast Cholla			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Cactaceae	Opuntioideae	Cylindropuntia	Cylindropuntia												
83db7318-f7e5-4c4a-abee-2e67752fa708		https://inaturalist-open-data.s3.amazonaws.com/photos/41212347/medium.jpeg					Nevin's Woolly Sunflower	true	A			Casey H. Richart	34488	2019-06-07 04:53:44 UTC									Constancea nevinii		Nevin's Woolly Sunflower			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Constancea	Constancea												
6e68dc57-64e9-45b2-bad9-5ed4e1baa45c		https://inaturalist-open-data.s3.amazonaws.com/photos/41212409/medium.jpeg					Nevin's Woolly Sunflower	true	A			Casey H. Richart	34488	2019-06-07 04:54:44 UTC									Constancea nevinii		Nevin's Woolly Sunflower			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Constancea	Constancea												
190fac60-008d-4c70-9355-d40d25dd53b4		https://inaturalist-open-data.s3.amazonaws.com/photos/41212475/medium.jpeg					Golden-spined Cereus	true	A			Casey H. Richart	34488	2019-06-07 04:55:48 UTC									Bergerocactus emoryi		Golden-spined Cereus			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Cactaceae	Cactoideae	Bergerocactus	Bergerocactus												
ca89caaa-7676-43ed-aa89-9ee80af0dc48		https://inaturalist-open-data.s3.amazonaws.com/photos/41212505/medium.jpeg					Island Tarplant	true	A			Casey H. Richart	34488	2019-06-07 04:56:10 UTC									Deinandra clementina		Island Tarplant			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Deinandra	Deinandra												
2d3bd66c-2d19-424a-bc1f-466c927324f1		https://inaturalist-open-data.s3.amazonaws.com/photos/41212520/medium.jpeg					Island Tarplant	true	A			Casey H. Richart	34488	2019-06-07 04:56:25 UTC									Deinandra clementina		Island Tarplant			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Deinandra	Deinandra												
a71e6d0b-8c20-4b59-abb1-04aa56d98c51		https://inaturalist-open-data.s3.amazonaws.com/photos/41212812/medium.jpeg					Nevin's Woolly Sunflower	true	A			Casey H. Richart	34488	2019-06-07 05:02:43 UTC									Constancea nevinii		Nevin's Woolly Sunflower			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Constancea	Constancea												
f4c9eb02-86d8-40ca-a6f7-d839cd1e9486		https://inaturalist-open-data.s3.amazonaws.com/photos/41212834/medium.jpeg					Green liveforever	true	A			Casey H. Richart	34488	2019-06-07 05:03:23 UTC									Dudleya virens		Green liveforever			Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sempervivoideae	Dudleya	Dudleya												
04fd10c3-6051-49fe-b726-5b4ce85a8ade		https://inaturalist-open-data.s3.amazonaws.com/photos/41212844/medium.jpeg					Green liveforever	true	A			Casey H. Richart	34488	2019-06-07 05:03:41 UTC									Dudleya virens		Green liveforever			Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sempervivoideae	Dudleya	Dudleya												
71824549-9042-4f19-b235-3f25fc318b98		https://inaturalist-open-data.s3.amazonaws.com/photos/41212851/medium.jpeg					bright green dudleya	true	A			Casey H. Richart	34488	2019-06-07 05:03:57 UTC									Dudleya virens virens		bright green dudleya			Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sempervivoideae	Dudleya	Dudleya												
d9baf7d8-36a7-4a78-93df-dd8320289e78		https://inaturalist-open-data.s3.amazonaws.com/photos/41212857/medium.jpeg					bright green dudleya	true	A			Casey H. Richart	34488	2019-06-07 05:04:07 UTC									Dudleya virens virens		bright green dudleya			Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sempervivoideae	Dudleya	Dudleya												
9d651edc-3da1-4192-96df-222608767012		https://inaturalist-open-data.s3.amazonaws.com/photos/41212990/medium.jpg					Yellow-spotted Bromeliad Fly	true	A			Casey H. Richart	34488	2019-06-07 05:07:21 UTC									Copestylum avidum		Yellow-spotted Bromeliad Fly			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
44175ed9-7c46-4f7a-a9f0-e19146883d0f		https://inaturalist-open-data.s3.amazonaws.com/photos/41213029/medium.jpg					Yellow-spotted Bromeliad Fly	true	A			Casey H. Richart	34488	2019-06-07 05:08:00 UTC									Copestylum avidum		Yellow-spotted Bromeliad Fly			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
409ed6b9-b798-4a1b-ab3a-71c8fff2afc8		https://inaturalist-open-data.s3.amazonaws.com/photos/41213046/medium.jpg					Copestylum lentum	true	A			Casey H. Richart	34488	2019-06-07 05:08:17 UTC									Copestylum lentum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
a02cefec-0037-4e10-9ddb-09107b39abfa		https://inaturalist-open-data.s3.amazonaws.com/photos/41213052/medium.jpg					Purple Bromeliad Fly	true	A			Casey H. Richart	34488	2019-06-07 05:08:26 UTC									Copestylum violaceum		Purple Bromeliad Fly			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
7d272ce8-8b07-4eb7-b074-847ff258b0dd		https://inaturalist-open-data.s3.amazonaws.com/photos/41213067/medium.jpg					Copestylum lentum	true	A			Casey H. Richart	34488	2019-06-07 05:08:42 UTC									Copestylum lentum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
4801f0bf-8d68-43a5-b9c8-0effb65e74a4		https://inaturalist-open-data.s3.amazonaws.com/photos/41213074/medium.jpg					Anthophora urbana clementina	true	A			Casey H. Richart	34488	2019-06-07 05:08:50 UTC									Anthophora urbana clementina		San Clemente Digger Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Anthophora	Anthophora												
11c6939c-0567-4465-a727-a5d37ec92b14		https://inaturalist-open-data.s3.amazonaws.com/photos/41213092/medium.jpg					Exotic Stripetail	true	A			Casey H. Richart	34488	2019-06-07 05:09:17 UTC									Allograpta exotica		Exotic Streaktail			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Syrphinae	Allograpta	Allograpta												
b63f2ce8-aecb-4241-83cf-0b183e67be6f		https://inaturalist-open-data.s3.amazonaws.com/photos/41213114/medium.jpg					Mexican Cactus Fly	true	A			Casey H. Richart	34488	2019-06-07 05:09:39 UTC									Copestylum mexicanum		Mexican Cactus Fly			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
7e277999-feae-4231-a52d-bc57c955eca7		https://inaturalist-open-data.s3.amazonaws.com/photos/41213123/medium.jpg					Copestylum lentum	true	A			Casey H. Richart	34488	2019-06-07 05:09:54 UTC									Copestylum lentum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
70d44e54-cd57-4502-a283-0b7cb6dd0e57		https://inaturalist-open-data.s3.amazonaws.com/photos/41213133/medium.jpeg					Green liveforever	true	A			Casey H. Richart	34488	2019-06-07 05:10:04 UTC									Dudleya virens		Green liveforever			Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sempervivoideae	Dudleya	Dudleya												
70e18103-f601-4e02-a96a-2abad15e7948		https://inaturalist-open-data.s3.amazonaws.com/photos/41213140/medium.jpg					Copestylum lentum	true	A			Casey H. Richart	34488	2019-06-07 05:10:15 UTC									Copestylum lentum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
2f191087-ea16-41b1-ad93-88a5656a42f1		https://inaturalist-open-data.s3.amazonaws.com/photos/41213385/medium.jpeg					Island Tarplant	true	A			Casey H. Richart	34488	2019-06-07 05:16:30 UTC									Deinandra clementina		Island Tarplant			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Deinandra	Deinandra												
69a250fc-d30f-4a5a-bb9a-ceb889834aa6		https://inaturalist-open-data.s3.amazonaws.com/photos/41213402/medium.jpg					leafy malacothrix	true	A			Casey H. Richart	34488	2019-06-07 05:16:58 UTC									Malacothrix foliosa foliosa		leafy malacothrix			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cichorioideae	Malacothrix	Malacothrix												
5ebdeb07-f331-44ab-80d3-d82dd49e4354		https://inaturalist-open-data.s3.amazonaws.com/photos/41213726/medium.jpg					Copestylum lentum	true	A			Casey H. Richart	34488	2019-06-07 05:24:53 UTC									Copestylum lentum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
0a707e43-b65a-4ff9-9d81-21c7d7348ae9		https://inaturalist-open-data.s3.amazonaws.com/photos/41213781/medium.jpg					Nausigaster unimaculata	true	A			Casey H. Richart	34488	2019-06-07 05:25:57 UTC									Nausigaster unimaculata		Single-spotted Dimpleback			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Nausigaster	Nausigaster												
b9dfda35-e798-4c97-b52c-29f58ea8a254		https://inaturalist-open-data.s3.amazonaws.com/photos/41213839/medium.jpeg					Copestylum lentum	true	A			Casey H. Richart	34488	2019-06-07 05:26:57 UTC									Copestylum lentum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
2c87f34d-612a-4ff2-827e-fa506d554413		https://inaturalist-open-data.s3.amazonaws.com/photos/41213864/medium.jpg					Copestylum lentum	true	A			Casey H. Richart	34488	2019-06-07 05:27:32 UTC									Copestylum lentum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
1d3d1b0b-ba71-4994-ac40-7d85984b7e10		https://inaturalist-open-data.s3.amazonaws.com/photos/41213899/medium.jpg					Nausigaster unimaculata	true	A			Casey H. Richart	34488	2019-06-07 05:28:08 UTC									Nausigaster unimaculata		Single-spotted Dimpleback			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Nausigaster	Nausigaster												
834054cd-4173-4e62-8e32-8add83bd4cfe		https://inaturalist-open-data.s3.amazonaws.com/photos/41213905/medium.jpg					Copestylum lentum	true	A			Casey H. Richart	34488	2019-06-07 05:28:16 UTC									Copestylum lentum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
3f7e2e59-93c0-47f6-b013-7ee1c7f84f2c		https://inaturalist-open-data.s3.amazonaws.com/photos/41213923/medium.jpg					Copestylum violaceum	true	A			Casey H. Richart	34488	2019-06-07 05:28:33 UTC									Copestylum violaceum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
432e8357-e506-46aa-a83d-f4a2944f1728		https://inaturalist-open-data.s3.amazonaws.com/photos/41213929/medium.jpg					Yellow-spotted Bromeliad Fly	true	A			Casey H. Richart	34488	2019-06-07 05:28:45 UTC									Copestylum avidum		Yellow-spotted Bromeliad Fly			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
7a0ff601-25cf-494a-a2c7-20a520598e07		https://inaturalist-open-data.s3.amazonaws.com/photos/41213949/medium.jpeg					Yellow-spotted Bromeliad Fly	true	A			Casey H. Richart	34488	2019-06-07 05:29:04 UTC									Copestylum avidum		Yellow-spotted Bromeliad Fly			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
d34b39ae-6d7c-4e8c-a551-3d07ce19cc07		https://inaturalist-open-data.s3.amazonaws.com/photos/41214087/medium.jpeg					Island Tarplant	true	A			Casey H. Richart	34488	2019-06-07 05:32:13 UTC									Deinandra clementina		Island Tarplant			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Deinandra	Deinandra												
bd3deaa5-f30d-4df3-a3c8-29c89aa9c785		https://inaturalist-open-data.s3.amazonaws.com/photos/41214092/medium.jpg					Diadasia bituberculata	true	A			Casey H. Richart	34488	2019-06-07 05:32:38 UTC									Diadasia bituberculata		Bindweed Turret Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Diadasia	Diadasia												
55a6a89e-f102-475c-aec8-b5c4c62fafaf		https://inaturalist-open-data.s3.amazonaws.com/photos/41214109/medium.jpg					Diadasia bituberculata	true	A			Casey H. Richart	34488	2019-06-07 05:33:18 UTC									Diadasia bituberculata		Bindweed Turret Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Diadasia	Diadasia												
04a07378-a2f4-476e-ac5c-152385c3ea47		https://inaturalist-open-data.s3.amazonaws.com/photos/41214135/medium.jpeg					Mexican Cactus Fly	true	A			Casey H. Richart	34488	2019-06-07 05:34:00 UTC									Copestylum mexicanum		Mexican Cactus Fly			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
320cc155-ff59-40a5-8c0a-36111e041678		https://inaturalist-open-data.s3.amazonaws.com/photos/41214140/medium.jpeg					Gray Hairstreak	true	A			Casey H. Richart	34488	2019-06-07 05:34:10 UTC									Strymon melinus		Gray Hairstreak			Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Theclinae	Strymon	Strymon												
8a505126-9191-43e2-9bf8-3edd2d8cae5d		https://inaturalist-open-data.s3.amazonaws.com/photos/41214153/medium.jpg					Diadasia bituberculata	true	A			Casey H. Richart	34488	2019-06-07 05:34:27 UTC									Diadasia bituberculata		Bindweed Turret Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Diadasia	Diadasia												
d51c7fbc-3789-472c-907f-c94e442f5d70		https://inaturalist-open-data.s3.amazonaws.com/photos/43975396/medium.jpeg					Island Tarplant	true	A			Casey H. Richart	34488	2019-07-05 07:14:15 UTC									Deinandra clementina		Island Tarplant			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Deinandra	Deinandra												
f3987642-cf86-4a79-a424-e1dee6a1b724		https://inaturalist-open-data.s3.amazonaws.com/photos/41214163/medium.jpeg					Diadasia bituberculata	true	A			Casey H. Richart	34488	2019-06-07 05:34:39 UTC									Diadasia bituberculata		Bindweed Turret Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Diadasia	Diadasia												
3a880771-9ff1-42be-8e37-4bf4b177b140		https://inaturalist-open-data.s3.amazonaws.com/photos/41214174/medium.jpeg					Diadasia bituberculata	true	A			Casey H. Richart	34488	2019-06-07 05:35:06 UTC									Diadasia bituberculata		Bindweed Turret Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Diadasia	Diadasia												
10686ceb-6d84-4ca1-b23b-ce609fb0b802		https://inaturalist-open-data.s3.amazonaws.com/photos/41214180/medium.jpg					Copestylum lentum	true	A			Casey H. Richart	34488	2019-06-07 05:35:21 UTC									Copestylum lentum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
